STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
20,KS,059,Franklin County,0,11706.0000,5467.0000,7107.0000,24180.0000,7496.0000,493816.0000,9847.0000,389072.0000,4194.0000,6434.0000,2053.0000,3758.0000,1870.0000,2702.0000,1665.0000,10235.0000,984.0000,1508.0000,7576.0000,1238.0000,14078.0000,2508.0000,36010.0000,1664.0000,11717.0000,1433.0000,14708.0000,25.0000,261.0000,3372.0000,60867.0000,2575.0000,10478.0000,742.0000,1123.0000,3100.0000,7558.0000,3366.0000,20580.0000,2671.0000,19522.0000,2415.0000,7512.0000,8712.0000,306841.0000,4065.0000,4981.0000,2300.0000,3082.0000,527.0000,264.0000,655.0000,497.0000,2253.0000,4597.0000,1987.0000,4146.0000,1572.0000,2003.0000,82.0000,431.0000,7616.0000,41143.0000,8251.0000,44310.0000,1784.0000,5068.0000,9300.0000,24461.0000
20,KS,061,Geary County,0,17566.0000,7590.0000,8240.0000,37971.0000,12859.0000,599117.0000,15930.0000,486941.0000,4562.0000,5679.0000,1829.0000,3626.0000,1609.0000,2617.0000,1302.0000,10971.0000,205.0000,1272.0000,6672.0000,802.0000,5824.0000,3019.0000,54872.0000,1354.0000,9699.0000,1266.0000,11967.0000,34.0000,371.0000,3054.0000,56861.0000,2010.0000,7680.0000,913.0000,1559.0000,2710.0000,7690.0000,3033.0000,18212.0000,2448.0000,18733.0000,2143.0000,9116.0000,12331.0000,326165.0000,5912.0000,6141.0000,3423.0000,3779.0000,933.0000,485.0000,542.0000,429.0000,5317.0000,12831.0000,4974.0000,12362.0000,4346.0000,6476.0000,74.0000,346.0000,9992.0000,41487.0000,10631.0000,44390.0000,1946.0000,4673.0000,15268.0000,48646.0000
20,KS,063,Gove County,0,1408.0000,706.0000,1140.0000,2769.0000,778.0000,60918.0000,1059.0000,30776.0000,827.0000,1764.0000,320.0000,533.0000,289.0000,358.0000,316.0000,3624.0000,372.0000,371.0000,4494.0000,154.0000,1271.0000,249.0000,2952.0000,36.0000,149.0000,231.0000,2695.0000,0.0000,0.0000,265.0000,6136.0000,149.0000,984.0000,111.0000,107.0000,198.0000,322.0000,264.0000,1529.0000,99.0000,542.0000,209.0000,1068.0000,969.0000,41982.0000,474.0000,800.0000,206.0000,282.0000,57.0000,27.0000,100.0000,95.0000,196.0000,377.0000,149.0000,296.0000,155.0000,231.0000,21.0000,89.0000,833.0000,6061.0000,999.0000,7509.0000,425.0000,2771.0000,862.0000,2156.0000
20,KS,065,Graham County,0,1429.0000,690.0000,1058.0000,2646.0000,647.0000,58244.0000,1054.0000,34414.0000,729.0000,1141.0000,291.0000,548.0000,262.0000,387.0000,328.0000,3151.0000,328.0000,307.0000,2378.0000,174.0000,1653.0000,306.0000,4059.0000,51.0000,279.0000,265.0000,2963.0000,0.0000,0.0000,192.0000,3601.0000,126.0000,734.0000,63.0000,56.0000,147.0000,258.0000,191.0000,1123.0000,81.0000,396.0000,144.0000,564.0000,1013.0000,38665.0000,416.0000,544.0000,207.0000,288.0000,48.0000,28.0000,73.0000,65.0000,210.0000,361.0000,173.0000,300.0000,130.0000,155.0000,0.0000,0.0000,901.0000,5477.0000,1017.0000,6521.0000,405.0000,2194.0000,904.0000,2003.0000
20,KS,067,Grant County,0,3244.0000,1633.0000,2114.0000,7991.0000,2931.0000,155400.0000,2734.0000,113795.0000,1385.0000,1909.0000,489.0000,1731.0000,407.0000,1377.0000,609.0000,9325.0000,214.0000,373.0000,2105.0000,298.0000,4636.0000,472.0000,5983.0000,124.0000,916.0000,354.0000,4098.0000,0.0000,0.0000,783.0000,14991.0000,623.0000,3359.0000,139.0000,155.0000,672.0000,1314.0000,776.0000,5119.0000,537.0000,3036.0000,604.0000,2780.0000,2457.0000,100185.0000,1228.0000,1533.0000,846.0000,1119.0000,128.0000,71.0000,117.0000,117.0000,590.0000,1415.0000,515.0000,1226.0000,723.0000,1122.0000,46.0000,191.0000,2011.0000,14978.0000,2248.0000,17134.0000,616.0000,3695.0000,2525.0000,7618.0000
20,KS,069,Gray County,0,2757.0000,1415.0000,2099.0000,6309.0000,2112.0000,132562.0000,2286.0000,88671.0000,1264.0000,3587.0000,420.0000,1878.0000,377.0000,1488.0000,671.0000,8226.0000,410.0000,405.0000,6654.0000,190.0000,1297.0000,328.0000,3622.0000,61.0000,431.0000,323.0000,4252.0000,28.0000,574.0000,727.0000,14895.0000,568.0000,3558.0000,156.0000,194.0000,625.0000,1587.0000,726.0000,5661.0000,422.0000,2500.0000,602.0000,3606.0000,2195.0000,98949.0000,1010.0000,1305.0000,657.0000,905.0000,110.0000,58.0000,128.0000,118.0000,367.0000,747.0000,293.0000,629.0000,434.0000,744.0000,53.0000,225.0000,1874.0000,15993.0000,2068.0000,18971.0000,757.0000,5865.0000,1892.0000,5065.0000
20,KS,071,Greeley County,0,667.0000,337.0000,482.0000,1327.0000,382.0000,30592.0000,522.0000,18538.0000,336.0000,1119.0000,113.0000,351.0000,102.0000,280.0000,127.0000,933.0000,145.0000,132.0000,3466.0000,74.0000,634.0000,105.0000,1486.0000,0.0000,0.0000,105.0000,1305.0000,0.0000,0.0000,146.0000,2910.0000,105.0000,653.0000,37.0000,39.0000,113.0000,260.0000,145.0000,1003.0000,74.0000,418.0000,108.0000,544.0000,497.0000,24243.0000,233.0000,282.0000,109.0000,143.0000,23.0000,9.0000,53.0000,53.0000,85.0000,170.0000,67.0000,147.0000,73.0000,105.0000,0.0000,0.0000,442.0000,3953.0000,496.0000,4522.0000,212.0000,2262.0000,414.0000,1018.0000
20,KS,073,Greenwood County,0,2938.0000,1392.0000,2142.0000,5795.0000,1561.0000,109713.0000,2241.0000,74156.0000,1259.0000,2584.0000,513.0000,1898.0000,455.0000,1203.0000,530.0000,5105.0000,429.0000,445.0000,5365.0000,341.0000,3061.0000,708.0000,9809.0000,301.0000,1933.0000,435.0000,4482.0000,20.0000,115.0000,472.0000,8954.0000,339.0000,1513.0000,126.0000,156.0000,404.0000,740.0000,470.0000,2689.0000,248.0000,1268.0000,359.0000,1465.0000,2036.0000,69664.0000,825.0000,1020.0000,454.0000,599.0000,105.0000,50.0000,116.0000,87.0000,592.0000,1157.0000,506.0000,1042.0000,388.0000,467.0000,21.0000,105.0000,1772.0000,9649.0000,1953.0000,10900.0000,527.0000,2650.0000,2163.0000,5496.0000
20,KS,075,Hamilton County,0,1144.0000,531.0000,766.0000,2869.0000,937.0000,44968.0000,945.0000,30992.0000,454.0000,1028.0000,191.0000,504.0000,174.0000,364.0000,209.0000,2624.0000,165.0000,175.0000,7459.0000,104.0000,1217.0000,144.0000,1895.0000,34.0000,250.0000,156.0000,1934.0000,0.0000,0.0000,199.0000,3736.0000,148.0000,886.0000,48.0000,50.0000,154.0000,298.0000,199.0000,1305.0000,97.0000,536.0000,143.0000,644.0000,814.0000,31612.0000,366.0000,426.0000,252.0000,300.0000,33.0000,19.0000,44.0000,38.0000,177.0000,393.0000,153.0000,350.0000,287.0000,538.0000,0.0000,0.0000,661.0000,4624.0000,729.0000,5624.0000,273.0000,1936.0000,827.0000,2230.0000
20,KS,077,Harper County,0,2854.0000,1274.0000,2273.0000,5819.0000,1638.0000,129951.0000,2186.0000,77257.0000,1319.0000,2734.0000,515.0000,3666.0000,452.0000,3258.0000,586.0000,5427.0000,408.0000,455.0000,2278.0000,331.0000,2710.0000,611.0000,7797.0000,190.0000,1390.0000,428.0000,4639.0000,0.0000,0.0000,513.0000,11661.0000,333.0000,2178.0000,173.0000,214.0000,402.0000,844.0000,512.0000,3457.0000,258.0000,1405.0000,406.0000,2066.0000,2052.0000,86076.0000,877.0000,1018.0000,477.0000,579.0000,121.0000,56.0000,146.0000,155.0000,519.0000,1085.0000,443.0000,926.0000,438.0000,659.0000,25.0000,138.0000,1746.0000,14780.0000,1978.0000,16305.0000,669.0000,4807.0000,1962.0000,5293.0000
20,KS,079,Harvey County,0,15698.0000,7659.0000,9115.0000,32904.0000,10194.0000,737664.0000,12778.0000,534852.0000,7104.0000,8917.0000,3290.0000,9949.0000,2924.0000,6639.0000,2377.0000,21546.0000,818.0000,2497.0000,20845.0000,2081.0000,21836.0000,3337.0000,50616.0000,1690.0000,10793.0000,2300.0000,25998.0000,89.0000,975.0000,4685.0000,91902.0000,3448.0000,16320.0000,1148.0000,1602.0000,4153.0000,9836.0000,4667.0000,29655.0000,3202.0000,19658.0000,3926.0000,20979.0000,11814.0000,467317.0000,5742.0000,7322.0000,3074.0000,4317.0000,702.0000,334.0000,928.0000,826.0000,2491.0000,4974.0000,2186.0000,4510.0000,1989.0000,2697.0000,176.0000,1142.0000,10353.0000,67136.0000,11117.0000,73022.0000,2961.0000,9795.0000,11774.0000,30722.0000
20,KS,081,Haskell County,0,1786.0000,933.0000,1295.0000,4220.0000,1552.0000,74989.0000,1478.0000,55355.0000,780.0000,2100.0000,317.0000,1299.0000,262.0000,908.0000,396.0000,5838.0000,202.0000,259.0000,3292.0000,118.0000,2387.0000,217.0000,2555.0000,47.0000,375.0000,194.0000,2688.0000,0.0000,0.0000,412.0000,8742.0000,317.0000,1968.0000,91.0000,118.0000,335.0000,599.0000,411.0000,2823.0000,222.0000,1296.0000,338.0000,2267.0000,1379.0000,60890.0000,683.0000,833.0000,434.0000,568.0000,49.0000,22.0000,63.0000,68.0000,277.0000,653.0000,245.0000,561.0000,335.0000,536.0000,29.0000,188.0000,1147.0000,9411.0000,1309.0000,11429.0000,467.0000,3795.0000,1248.0000,3854.0000
20,KS,083,Hodgeman County,0,973.0000,462.0000,699.0000,1920.0000,566.0000,40509.0000,765.0000,24169.0000,529.0000,752.0000,248.0000,533.0000,218.0000,353.0000,210.0000,2098.0000,272.0000,197.0000,865.0000,105.0000,690.0000,174.0000,1991.0000,27.0000,157.0000,159.0000,1842.0000,0.0000,0.0000,170.0000,3167.0000,107.0000,490.0000,56.0000,52.0000,129.0000,267.0000,167.0000,870.0000,75.0000,432.0000,129.0000,561.0000,752.0000,25554.0000,321.0000,426.0000,172.0000,260.0000,42.0000,20.0000,39.0000,39.0000,121.0000,235.0000,103.0000,204.0000,98.0000,116.0000,0.0000,0.0000,666.0000,3299.0000,734.0000,4240.0000,316.0000,1686.0000,592.0000,1435.0000
20,KS,085,Jackson County,0,6223.0000,2954.0000,4216.0000,12876.0000,3976.0000,262615.0000,5021.0000,200909.0000,2888.0000,4105.0000,1035.0000,1653.0000,898.0000,1072.0000,882.0000,6966.0000,981.0000,894.0000,4982.0000,681.0000,6203.0000,1524.0000,24223.0000,557.0000,3519.0000,870.0000,8347.0000,29.0000,343.0000,1478.0000,26907.0000,1134.0000,4500.0000,323.0000,462.0000,1352.0000,3091.0000,1473.0000,8674.0000,1173.0000,7987.0000,1074.0000,3548.0000,4699.0000,163748.0000,2191.0000,2926.0000,1287.0000,1831.0000,340.0000,164.0000,350.0000,309.0000,1028.0000,2028.0000,854.0000,1804.0000,728.0000,986.0000,36.0000,95.0000,4143.0000,21313.0000,4466.0000,23108.0000,1101.0000,2953.0000,4731.0000,12281.0000
20,KS,087,Jefferson County,0,8587.0000,4334.0000,5080.0000,17615.0000,5139.0000,419385.0000,6951.0000,309884.0000,3882.0000,5751.0000,1505.0000,8389.0000,1311.0000,7272.0000,1331.0000,11457.0000,923.0000,1133.0000,10653.0000,972.0000,11604.0000,2219.0000,39360.0000,960.0000,6351.0000,1278.0000,13448.0000,29.0000,410.0000,2812.0000,52877.0000,2217.0000,9738.0000,530.0000,757.0000,2634.0000,6472.0000,2805.0000,18395.0000,2331.0000,17062.0000,2045.0000,5141.0000,6705.0000,270613.0000,3077.0000,4024.0000,1690.0000,2379.0000,367.0000,192.0000,585.0000,499.0000,1187.0000,2266.0000,1013.0000,1980.0000,806.0000,961.0000,71.0000,359.0000,6068.0000,36729.0000,6481.0000,39358.0000,1495.0000,5615.0000,6605.0000,16835.0000
20,KS,089,Jewell County,0,27.0000,0.0000,24.0000,52.0000,0.0000,1393.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,929.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,187.0000,0.0000,0.0000,0.0000,0.0000
20,KS,091,Johnson County,0,266587.0000,120340.0000,139441.0000,547824.0000,176165.0000,21937833.000,226315.0000,15363215.000,133702.0000,333084.0000,82944.0000,578712.0000,75281.0000,455996.0000,43675.0000,631414.0000,1751.0000,64159.0000,1794141.0000,32271.0000,593575.0000,50080.0000,938471.0000,20832.0000,175254.0000,32528.0000,447732.0000,3181.0000,65924.0000,130807.0000,4052328.0000,109734.0000,901085.0000,18305.0000,31959.0000,121345.0000,462307.0000,130458.0000,1453536.0000,107513.0000,1033377.0000,112176.0000,588698.0000,219052.0000,16239755.000,108274.0000,145953.0000,48311.0000,65872.0000,15711.0000,7801.0000,22376.0000,18899.0000,25460.0000,47129.0000,21426.0000,40540.0000,21249.0000,28231.0000,14521.0000,93099.0000,200288.0000,3130245.0000,211227.0000,3268672.0000,55877.0000,357319.0000,199131.0000,695207.0000
20,KS,093,Kearny County,0,1821.0000,844.0000,1079.0000,4202.0000,1511.0000,66091.0000,1534.0000,56282.0000,796.0000,1432.0000,303.0000,999.0000,268.0000,746.0000,328.0000,1838.0000,181.0000,246.0000,1388.0000,173.0000,2091.0000,276.0000,3506.0000,61.0000,378.0000,226.0000,2596.0000,0.0000,0.0000,361.0000,6770.0000,293.0000,1543.0000,63.0000,174.0000,288.0000,504.0000,359.0000,2334.0000,216.0000,1293.0000,288.0000,1467.0000,1381.0000,53540.0000,696.0000,810.0000,455.0000,556.0000,71.0000,34.0000,83.0000,82.0000,368.0000,914.0000,340.0000,800.0000,400.0000,582.0000,0.0000,0.0000,1118.0000,7881.0000,1241.0000,9278.0000,391.0000,2646.0000,1378.0000,4010.0000
20,KS,095,Kingman County,0,3715.0000,1796.0000,2630.0000,7474.0000,2200.0000,173793.0000,2850.0000,108859.0000,2024.0000,2975.0000,968.0000,2176.0000,858.0000,1581.0000,690.0000,7400.0000,637.0000,709.0000,3825.0000,468.0000,4555.0000,786.0000,10327.0000,285.0000,2050.0000,578.0000,6259.0000,0.0000,0.0000,884.0000,18576.0000,626.0000,4072.0000,244.0000,290.0000,759.0000,1651.0000,879.0000,6334.0000,508.0000,3147.0000,712.0000,3427.0000,2707.0000,114496.0000,1201.0000,1529.0000,620.0000,891.0000,142.0000,63.0000,187.0000,171.0000,569.0000,1164.0000,489.0000,1003.0000,399.0000,532.0000,35.0000,220.0000,2403.0000,18898.0000,2646.0000,20865.0000,803.0000,2967.0000,2618.0000,7712.0000
20,KS,097,Kiowa County,0,1140.0000,578.0000,844.0000,2259.0000,633.0000,43500.0000,897.0000,28920.0000,600.0000,1125.0000,236.0000,714.0000,201.0000,516.0000,259.0000,-635.0000,220.0000,199.0000,1672.0000,126.0000,1056.0000,229.0000,2800.0000,51.0000,365.0000,194.0000,2100.0000,0.0000,0.0000,234.0000,5365.0000,156.0000,930.0000,67.0000,68.0000,181.0000,317.0000,232.0000,1392.0000,106.0000,569.0000,196.0000,1396.0000,816.0000,29312.0000,356.0000,432.0000,170.0000,243.0000,28.0000,14.0000,52.0000,43.0000,172.0000,327.0000,140.0000,276.0000,127.0000,178.0000,0.0000,0.0000,714.0000,4006.0000,820.0000,4996.0000,297.0000,1771.0000,769.0000,2194.0000
20,KS,099,Labette County,0,9905.0000,4174.0000,5990.0000,19655.0000,5870.0000,366740.0000,7996.0000,270243.0000,3807.0000,6484.0000,1462.0000,5394.0000,1317.0000,4463.0000,1464.0000,11456.0000,988.0000,1095.0000,5814.0000,914.0000,8755.0000,2065.0000,27310.0000,1406.0000,8660.0000,1145.0000,10994.0000,34.0000,565.0000,1718.0000,39635.0000,1193.0000,6202.0000,489.0000,710.0000,1486.0000,3487.0000,1712.0000,11306.0000,1089.0000,6060.0000,1281.0000,5810.0000,6764.0000,216915.0000,3016.0000,3416.0000,1605.0000,1962.0000,356.0000,166.0000,451.0000,352.0000,2459.0000,4941.0000,2180.0000,4488.0000,1532.0000,1792.0000,87.0000,455.0000,5775.0000,30675.0000,6356.0000,33354.0000,1293.0000,3765.0000,7884.0000,21312.0000
20,KS,101,Lane County,0,903.0000,430.0000,686.0000,1720.0000,452.0000,39447.0000,674.0000,23533.0000,513.0000,1436.0000,238.0000,584.0000,215.0000,407.0000,187.0000,1288.0000,189.0000,198.0000,986.0000,120.0000,745.0000,166.0000,2354.0000,26.0000,148.0000,193.0000,2321.0000,0.0000,0.0000,182.0000,3417.0000,127.0000,801.0000,53.0000,58.0000,146.0000,238.0000,182.0000,1165.0000,68.0000,274.0000,151.0000,682.0000,702.0000,29290.0000,285.0000,340.0000,133.0000,177.0000,26.0000,12.0000,54.0000,45.0000,111.0000,209.0000,94.0000,186.0000,79.0000,106.0000,0.0000,0.0000,631.0000,4353.0000,685.0000,5166.0000,286.0000,2236.0000,558.0000,1448.0000
20,KS,103,Leavenworth County,0,32124.0000,15182.0000,16656.0000,67273.0000,21647.0000,1700908.0000,27114.0000,1307086.0000,13780.0000,18958.0000,6679.0000,16551.0000,5986.0000,12321.0000,3941.0000,27787.0000,1131.0000,4377.0000,13475.0000,3064.0000,37521.0000,8669.0000,211812.0000,2963.0000,21471.0000,4163.0000,44961.0000,76.0000,946.0000,11855.0000,233669.0000,8979.0000,41389.0000,2520.0000,4174.0000,11138.0000,31870.0000,11819.0000,82655.0000,10024.0000,84954.0000,9421.0000,30855.0000,25415.0000,1114790.0000,12027.0000,15782.0000,6577.0000,9470.0000,1664.0000,909.0000,2129.0000,1740.0000,4870.0000,10240.0000,4318.0000,9296.0000,3589.0000,4787.0000,353.0000,1222.0000,22966.0000,164040.0000,24306.0000,171237.0000,5686.0000,13911.0000,25236.0000,71272.0000
20,KS,105,Lincoln County,0,1568.0000,711.0000,1198.0000,3055.0000,868.0000,53578.0000,1200.0000,37894.0000,795.0000,1490.0000,293.0000,636.0000,244.0000,291.0000,286.0000,1814.0000,360.0000,305.0000,2640.0000,164.0000,1296.0000,275.0000,3522.0000,125.0000,781.0000,210.0000,1962.0000,0.0000,0.0000,252.0000,4677.0000,167.0000,729.0000,78.0000,98.0000,194.0000,403.0000,252.0000,1334.0000,138.0000,782.0000,177.0000,637.0000,1091.0000,33639.0000,456.0000,579.0000,225.0000,289.0000,68.0000,31.0000,90.0000,82.0000,298.0000,585.0000,241.0000,487.0000,206.0000,284.0000,0.0000,0.0000,930.0000,4145.0000,1074.0000,5068.0000,356.0000,1443.0000,1088.0000,2772.0000
20,KS,107,Linn County,0,4118.0000,2143.0000,2976.0000,8607.0000,2500.0000,161690.0000,3160.0000,120548.0000,1708.0000,2882.0000,696.0000,1763.0000,610.0000,1253.0000,748.0000,4848.0000,622.0000,552.0000,3356.0000,466.0000,5636.0000,1038.0000,16527.0000,581.0000,4313.0000,646.0000,6176.0000,0.0000,0.0000,990.0000,18593.0000,729.0000,3127.0000,241.0000,337.0000,899.0000,1878.0000,987.0000,5719.0000,760.0000,5365.0000,676.0000,2514.0000,2881.0000,99517.0000,1254.0000,1503.0000,711.0000,978.0000,114.0000,59.0000,216.0000,173.0000,761.0000,1591.0000,660.0000,1343.0000,503.0000,666.0000,25.0000,113.0000,2532.0000,13207.0000,2868.0000,14481.0000,715.0000,2173.0000,3110.0000,8273.0000
20,KS,109,Logan County,0,1400.0000,629.0000,1023.0000,2659.0000,747.0000,58452.0000,1107.0000,38203.0000,678.0000,1446.0000,333.0000,513.0000,309.0000,354.0000,276.0000,2593.0000,259.0000,321.0000,3434.0000,131.0000,816.0000,258.0000,3222.0000,30.0000,158.0000,215.0000,2511.0000,0.0000,0.0000,270.0000,5467.0000,173.0000,1071.0000,94.0000,114.0000,220.0000,517.0000,270.0000,1833.0000,128.0000,664.0000,224.0000,988.0000,1036.0000,41891.0000,482.0000,610.0000,230.0000,316.0000,51.0000,20.0000,85.0000,78.0000,207.0000,431.0000,181.0000,385.0000,150.0000,201.0000,0.0000,0.0000,911.0000,6173.0000,1017.0000,7218.0000,368.0000,2327.0000,927.0000,2421.0000
20,KS,111,Lyon County,0,14593.0000,6039.0000,8848.0000,29222.0000,9148.0000,573257.0000,12249.0000,435540.0000,5796.0000,8680.0000,2758.0000,7505.0000,2489.0000,5146.0000,1884.0000,16474.0000,857.0000,2032.0000,8115.0000,1544.0000,15614.0000,2643.0000,37492.0000,1278.0000,8273.0000,1698.0000,18022.0000,46.0000,794.0000,3072.0000,56537.0000,2232.0000,10236.0000,779.0000,1245.0000,2757.0000,6765.0000,3063.0000,19571.0000,2206.0000,13247.0000,2319.0000,9060.0000,10626.0000,346380.0000,5048.0000,6149.0000,2686.0000,3369.0000,712.0000,355.0000,703.0000,556.0000,3001.0000,6084.0000,2661.0000,5556.0000,2139.0000,2734.0000,124.0000,597.0000,9063.0000,47189.0000,9749.0000,51162.0000,2212.0000,6092.0000,11631.0000,30137.0000
20,KS,113,McPherson County,0,13902.0000,6800.0000,9231.0000,27670.0000,7912.0000,709801.0000,11271.0000,473356.0000,6884.0000,10374.0000,3108.0000,11296.0000,2774.0000,7242.0000,2543.0000,34611.0000,1159.0000,2352.0000,14678.0000,1885.0000,20706.0000,2974.0000,38651.0000,932.0000,5572.0000,2063.0000,23500.0000,118.0000,1797.0000,4328.0000,92732.0000,3214.0000,18851.0000,1025.0000,1389.0000,3870.0000,9615.0000,4310.0000,31642.0000,2957.0000,18819.0000,3499.0000,20484.0000,10711.0000,463492.0000,4867.0000,6401.0000,2474.0000,3550.0000,599.0000,302.0000,773.0000,660.0000,1830.0000,3587.0000,1561.0000,3147.0000,1342.0000,1818.0000,194.0000,1115.0000,9565.0000,72840.0000,10339.0000,80296.0000,2764.0000,11536.0000,10299.0000,29310.0000
20,KS,115,Marion County,0,5466.0000,2888.0000,3641.0000,11261.0000,3224.0000,226676.0000,4247.0000,155831.0000,2711.0000,4032.0000,1125.0000,3269.0000,972.0000,2300.0000,988.0000,8449.0000,885.0000,1021.0000,7551.0000,722.0000,7236.0000,1176.0000,15617.0000,468.0000,2790.0000,850.0000,9021.0000,27.0000,340.0000,1313.0000,25413.0000,841.0000,3698.0000,435.0000,526.0000,1139.0000,2394.0000,1306.0000,7126.0000,804.0000,4439.0000,1062.0000,5276.0000,3990.0000,139932.0000,1825.0000,2363.0000,943.0000,1306.0000,211.0000,89.0000,343.0000,316.0000,862.0000,1664.0000,710.0000,1428.0000,616.0000,851.0000,40.0000,221.0000,3477.0000,18573.0000,3899.0000,21452.0000,1175.0000,5146.0000,3871.0000,9808.0000
20,KS,117,Marshall County,0,5032.0000,2439.0000,3923.0000,9828.0000,2736.0000,224821.0000,3947.0000,143315.0000,2779.0000,6529.0000,1239.0000,3577.0000,1153.0000,2775.0000,901.0000,4363.0000,874.0000,1095.0000,10734.0000,621.0000,5464.0000,1009.0000,13929.0000,479.0000,2576.0000,820.0000,8225.0000,36.0000,499.0000,1097.0000,23203.0000,780.0000,4227.0000,302.0000,357.0000,899.0000,1717.0000,1095.0000,6864.0000,560.0000,3206.0000,890.0000,3881.0000,3776.0000,144409.0000,1783.0000,2425.0000,776.0000,1126.0000,263.0000,123.0000,435.0000,367.0000,802.0000,1546.0000,670.0000,1341.0000,517.0000,714.0000,50.0000,236.0000,3319.0000,20693.0000,3657.0000,23084.0000,1092.0000,4909.0000,3603.0000,10396.0000
20,KS,119,Meade County,0,2058.0000,1029.0000,1587.0000,4412.0000,1500.0000,98210.0000,1629.0000,59895.0000,1086.0000,1693.0000,462.0000,1659.0000,419.0000,1254.0000,382.0000,4542.0000,360.0000,422.0000,1997.0000,237.0000,2239.0000,358.0000,4211.0000,60.0000,501.0000,307.0000,3449.0000,31.0000,499.0000,437.0000,8762.0000,313.0000,2050.0000,118.0000,135.0000,334.0000,554.0000,436.0000,2884.0000,212.0000,1120.0000,366.0000,2062.0000,1535.0000,65754.0000,760.0000,947.0000,428.0000,605.0000,74.0000,34.0000,102.0000,81.0000,294.0000,628.0000,254.0000,555.0000,278.0000,421.0000,33.0000,127.0000,1310.0000,10329.0000,1457.0000,12161.0000,533.0000,4161.0000,1362.0000,4006.0000
20,KS,121,Miami County,0,14539.0000,7284.0000,8900.0000,30721.0000,9709.0000,784659.0000,12114.0000,603929.0000,6273.0000,10994.0000,3196.0000,10044.0000,2895.0000,7077.0000,2451.0000,17779.0000,1176.0000,2347.0000,17771.0000,1671.0000,22788.0000,3193.0000,53318.0000,1602.0000,12587.0000,1865.0000,21410.0000,46.0000,656.0000,5939.0000,125543.0000,4719.0000,24158.0000,1102.0000,1623.0000,5606.0000,17524.0000,5925.0000,46017.0000,4995.0000,43625.0000,4482.0000,15844.0000,11189.0000,523450.0000,5207.0000,8603.0000,2977.0000,4261.0000,695.0000,367.0000,932.0000,861.0000,2111.0000,4211.0000,1841.0000,3618.0000,1496.0000,1950.0000,270.0000,1434.0000,10094.0000,80785.0000,10879.0000,85782.0000,2460.0000,8752.0000,11260.0000,33774.0000
