"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2014"	"2014"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	296	4849377	6.1
	"Alabama"	"01"	"2014"	"2014"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	60	4849377	1.2
	"Alabama"	"01"	"2014"	"2014"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	63	4849377	1.3
	"Alabama"	"01"	"2014"	"2014"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	2436	4849377	50.2
	"Alabama"	"01"	"2014"	"2014"	"Asthma, unspecified"	"J45.9"	50	4849377	1.0
	"Alabama"	"01"	"2014"	"2014"	"Bronchiectasis"	"J47"	17	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	10	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Pneumonitis due to food and vomit"	"J69.0"	325	4849377	6.7
	"Alabama"	"01"	"2014"	"2014"	"Adult respiratory distress syndrome"	"J80"	50	4849377	1.0
	"Alabama"	"01"	"2014"	"2014"	"Pulmonary oedema"	"J81"	20	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	227	4849377	4.7
	"Alabama"	"01"	"2014"	"2014"	"Interstitial pulmonary disease, unspecified"	"J84.9"	67	4849377	1.4
	"Alabama"	"01"	"2014"	"2014"	"Pyothorax without fistula"	"J86.9"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Pleural effusion, not elsewhere classified"	"J90"	15	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Acute respiratory failure"	"J96.0"	88	4849377	1.8
	"Alabama"	"01"	"2014"	"2014"	"Chronic respiratory failure"	"J96.1"	37	4849377	0.8
	"Alabama"	"01"	"2014"	"2014"	"Respiratory failure, unspecified"	"J96.9"	178	4849377	3.7
	"Alabama"	"01"	"2014"	"2014"	"Other disorders of lung"	"J98.4"	57	4849377	1.2
	"Alabama"	"01"	"2014"	"2014"	"Other specified respiratory disorders"	"J98.8"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Respiratory disorder, unspecified"	"J98.9"	10	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	10	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Crohn disease, unspecified"	"K50.9"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Acute vascular disorders of intestine"	"K55.0"	30	4849377	0.6
	"Alabama"	"01"	"2014"	"2014"	"Vascular disorder of intestine, unspecified"	"K55.9"	78	4849377	1.6
	"Alabama"	"01"	"2014"	"2014"	"Other and unspecified intestinal obstruction"	"K56.6"	88	4849377	1.8
	"Alabama"	"01"	"2014"	"2014"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	18	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	35	4849377	0.7
	"Alabama"	"01"	"2014"	"2014"	"Perforation of intestine (nontraumatic)"	"K63.1"	43	4849377	0.9
	"Alabama"	"01"	"2014"	"2014"	"Acute peritonitis"	"K65.0"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Peritonitis, unspecified"	"K65.9"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Alcoholic hepatitis"	"K70.1"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Alcoholic cirrhosis of liver"	"K70.3"	142	4849377	2.9
	"Alabama"	"01"	"2014"	"2014"	"Alcoholic hepatic failure"	"K70.4"	16	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Alcoholic liver disease, unspecified"	"K70.9"	22	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Hepatic failure, unspecified"	"K72.9"	99	4849377	2.0
	"Alabama"	"01"	"2014"	"2014"	"Other and unspecified cirrhosis of liver"	"K74.6"	485	4849377	10.0
	"Alabama"	"01"	"2014"	"2014"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	24	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Liver disease, unspecified"	"K76.9"	119	4849377	2.5
	"Alabama"	"01"	"2014"	"2014"	"Acute cholecystitis"	"K81.0"	20	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Cholecystitis, unspecified"	"K81.9"	14	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Acute pancreatitis, unspecified"	"K85.9"	51	4849377	1.1
	"Alabama"	"01"	"2014"	"2014"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	165	4849377	3.4
	"Alabama"	"01"	"2014"	"2014"	"Cellulitis, unspecified"	"L03.9"	16	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	22	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Rheumatoid arthritis, unspecified"	"M06.9"	32	4849377	0.7
	"Alabama"	"01"	"2014"	"2014"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	23	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Other specified disorders of muscle"	"M62.8"	18	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Necrotizing fasciitis"	"M72.6"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Osteomyelitis, unspecified"	"M86.9"	19	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Acute renal failure, unspecified"	"N17.9"	175	4849377	3.6
	"Alabama"	"01"	"2014"	"2014"	"Chronic kidney disease, stage 5"	"N18.5"	363	4849377	7.5
	"Alabama"	"01"	"2014"	"2014"	"Chronic renal failure, unspecified"	"N18.9"	137	4849377	2.8
	"Alabama"	"01"	"2014"	"2014"	"Unspecified renal failure"	"N19"	311	4849377	6.4
	"Alabama"	"01"	"2014"	"2014"	"Other specified disorders of kidney and ureter"	"N28.8"	50	4849377	1.0
	"Alabama"	"01"	"2014"	"2014"	"Disorder of kidney and ureter, unspecified"	"N28.9"	71	4849377	1.5
	"Alabama"	"01"	"2014"	"2014"	"Urinary tract infection, site not specified"	"N39.0"	181	4849377	3.7
	"Alabama"	"01"	"2014"	"2014"	"Extreme immaturity"	"P07.2"	64	4849377	1.3
	"Alabama"	"01"	"2014"	"2014"	"Other preterm infants"	"P07.3"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Respiratory distress syndrome of newborn"	"P22.0"	20	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Bronchopulmonary dysplasia originating in the perinatal period"	"P27.1"	14	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	18	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Necrotizing enterocolitis of newborn"	"P77"	16	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Congenital malformation of heart, unspecified"	"Q24.9"	27	4849377	0.6
	"Alabama"	"01"	"2014"	"2014"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Down syndrome, unspecified"	"Q90.9"	17	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Edwards syndrome, unspecified"	"Q91.3"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Bradycardia, unspecified"	"R00.1"	10	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Asphyxia"	"R09.0"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Respiratory arrest"	"R09.2"	171	4849377	3.5
	"Alabama"	"01"	"2014"	"2014"	"Malaise and fatigue"	"R53"	32	4849377	0.7
	"Alabama"	"01"	"2014"	"2014"	"Senility"	"R54"	42	4849377	0.9
	"Alabama"	"01"	"2014"	"2014"	"Other and unspecified convulsions"	"R56.8"	64	4849377	1.3
	"Alabama"	"01"	"2014"	"2014"	"Cardiogenic shock"	"R57.0"	19	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Haemorrhage, not elsewhere classified"	"R58"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Other lack of expected normal physiological development"	"R62.8"	150	4849377	3.1
	"Alabama"	"01"	"2014"	"2014"	"Other specified general symptoms and signs"	"R68.8"	73	4849377	1.5
	"Alabama"	"01"	"2014"	"2014"	"Sudden infant death syndrome - SIDS"	"R95"	61	4849377	1.3
	"Alabama"	"01"	"2014"	"2014"	"Instantaneous death"	"R96.0"	30	4849377	0.6
	"Alabama"	"01"	"2014"	"2014"	"Other ill-defined and unspecified causes of mortality"	"R99"	483	4849377	10.0
	"Alabama"	"01"	"2014"	"2014"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	21	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	69	4849377	1.4
	"Alabama"	"01"	"2014"	"2014"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	34	4849377	0.7
	"Alabama"	"01"	"2014"	"2014"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	10	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident"	"V48.9"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	38	4849377	0.8
	"Alabama"	"01"	"2014"	"2014"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	90	4849377	1.9
	"Alabama"	"01"	"2014"	"2014"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	473	4849377	9.8
	"Alabama"	"01"	"2014"	"2014"	"Unspecified aircraft accident injuring occupant"	"V95.9"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Fall on and from stairs and steps"	"W10"	11	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Other fall on same level"	"W18"	43	4849377	0.9
	"Alabama"	"01"	"2014"	"2014"	"Unspecified fall"	"W19"	143	4849377	2.9
	"Alabama"	"01"	"2014"	"2014"	"Struck by thrown, projected or falling object"	"W20"	20	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Discharge from other and unspecified firearms"	"W34"	21	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Drowning and submersion while in swimming-pool"	"W67"	12	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Drowning and submersion while in natural water"	"W69"	26	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Unspecified drowning and submersion"	"W74"	25	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	78	4849377	1.6
	"Alabama"	"01"	"2014"	"2014"	"Exposure to uncontrolled fire in building or structure"	"X00"	64	4849377	1.3
	"Alabama"	"01"	"2014"	"2014"	"Exposure to unspecified smoke, fire and flames"	"X09"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Exposure to excessive natural cold"	"X31"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	17	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	185	4849377	3.8
	"Alabama"	"01"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	431	4849377	8.9
	"Alabama"	"01"	"2014"	"2014"	"Accidental poisoning by and exposure to alcohol"	"X45"	20	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	15	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Exposure to unspecified factor causing fracture"	"X59.0"	111	4849377	2.3
	"Alabama"	"01"	"2014"	"2014"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	123	4849377	2.5
	"Alabama"	"01"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	40	4849377	0.8
	"Alabama"	"01"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	13	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	150	4849377	3.1
	"Alabama"	"01"	"2014"	"2014"	"Intentional self-harm by handgun discharge"	"X72"	43	4849377	0.9
	"Alabama"	"01"	"2014"	"2014"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	42	4849377	0.9
	"Alabama"	"01"	"2014"	"2014"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	394	4849377	8.1
	"Alabama"	"01"	"2014"	"2014"	"Assault by hanging, strangulation and suffocation"	"X91"	10	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Assault by handgun discharge"	"X93"	14	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	16	4849377	Unreliable
	"Alabama"	"01"	"2014"	"2014"	"Assault by other and unspecified firearm discharge"	"X95"	262	4849377	5.4
	"Alabama"	"01"	"2014"	"2014"	"Assault by sharp object"	"X99"	26	4849377	0.5
	"Alabama"	"01"	"2014"	"2014"	"Assault by unspecified means"	"Y09"	32	4849377	0.7
	"Alabama"	"01"	"2014"	"2014"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	20	4849377	0.4
	"Alabama"	"01"	"2014"	"2014"	"Surgical procedure, unspecified"	"Y83.9"	15	4849377	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Enterocolitis due to Clostridium difficile"	"A04.7"	106	4858979	2.2
	"Alabama"	"01"	"2015"	"2015"	"Other and unspecified gastroenteritis and colitis of infectious origin"	"A09.0"	13	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	36	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	22	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	19	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Septicaemia, unspecified"	"A41.9"	987	4858979	20.3
	"Alabama"	"01"	"2015"	"2015"	"Bacterial infection, unspecified"	"A49.9"	11	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Chronic viral hepatitis C"	"B18.2"	85	4858979	1.7
	"Alabama"	"01"	"2015"	"2015"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	16	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	15	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"HIV disease resulting in other specified conditions"	"B23.8"	18	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	44	4858979	0.9
	"Alabama"	"01"	"2015"	"2015"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	13	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	26	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	24	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of parotid gland"	"C07"	14	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	27	4858979	0.6
	"Alabama"	"01"	"2015"	"2015"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	14	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	47	4858979	1.0
	"Alabama"	"01"	"2015"	"2015"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	229	4858979	4.7
	"Alabama"	"01"	"2015"	"2015"	"Cardia - Malignant neoplasms"	"C16.0"	11	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	189	4858979	3.9
	"Alabama"	"01"	"2015"	"2015"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	771	4858979	15.9
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of rectosigmoid junction"	"C19"	43	4858979	0.9
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of rectum"	"C20"	101	4858979	2.1
	"Alabama"	"01"	"2015"	"2015"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	16	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	101	4858979	2.1
	"Alabama"	"01"	"2015"	"2015"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	85	4858979	1.7
	"Alabama"	"01"	"2015"	"2015"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	253	4858979	5.2
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of gallbladder"	"C23"	35	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	13	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	11	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	675	4858979	13.9
	"Alabama"	"01"	"2015"	"2015"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	16	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	59	4858979	1.2
	"Alabama"	"01"	"2015"	"2015"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	23	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	2945	4858979	60.6
	"Alabama"	"01"	"2015"	"2015"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	34	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	133	4858979	2.7
	"Alabama"	"01"	"2015"	"2015"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	24	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	39	4858979	0.8
	"Alabama"	"01"	"2015"	"2015"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	21	4858979	0.4
	"Alabama"	"01"	"2015"	"2015"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	55	4858979	1.1
	"Alabama"	"01"	"2015"	"2015"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	733	4858979	15.1
	"Alabama"	"01"	"2015"	"2015"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	13	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	112	4858979	2.3
	"Alabama"	"01"	"2015"	"2015"	"Endometrium - Malignant neoplasms"	"C54.1"	50	4858979	1.0
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of uterus, part unspecified"	"C55"	48	4858979	1.0
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of ovary"	"C56"	221	4858979	4.5
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of prostate"	"C61"	495	4858979	10.2
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	224	4858979	4.6
	"Alabama"	"01"	"2015"	"2015"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	266	4858979	5.5
	"Alabama"	"01"	"2015"	"2015"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	285	4858979	5.9
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm of thyroid gland"	"C73"	28	4858979	0.6
	"Alabama"	"01"	"2015"	"2015"	"Adrenal gland, unspecified - Malignant neoplasms"	"C74.9"	11	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Head, face and neck - Malignant neoplasms"	"C76.0"	19	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Abdomen - Malignant neoplasms"	"C76.2"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	27	4858979	0.6
	"Alabama"	"01"	"2015"	"2015"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	71	4858979	1.5
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasm without specification of site"	"C80"	499	4858979	10.3
	"Alabama"	"01"	"2015"	"2015"	"Hodgkin disease, unspecified"	"C81.9"	20	4858979	0.4
	"Alabama"	"01"	"2015"	"2015"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	22	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	20	4858979	0.4
	"Alabama"	"01"	"2015"	"2015"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	29	4858979	0.6
	"Alabama"	"01"	"2015"	"2015"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	172	4858979	3.5
	"Alabama"	"01"	"2015"	"2015"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	195	4858979	4.0
	"Alabama"	"01"	"2015"	"2015"	"Acute lymphoblastic leukaemia - Malignant neoplasms"	"C91.0"	21	4858979	0.4
	"Alabama"	"01"	"2015"	"2015"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	53	4858979	1.1
	"Alabama"	"01"	"2015"	"2015"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	131	4858979	2.7
	"Alabama"	"01"	"2015"	"2015"	"Chronic myeloid leukaemia - Malignant neoplasms"	"C92.1"	18	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Acute leukaemia of unspecified cell type - Malignant neoplasms"	"C95.0"	22	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	71	4858979	1.5
	"Alabama"	"01"	"2015"	"2015"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	55	4858979	1.1
	"Alabama"	"01"	"2015"	"2015"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	35	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	101	4858979	2.1
	"Alabama"	"01"	"2015"	"2015"	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	11	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Sickle-cell anaemia without crisis"	"D57.1"	14	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Aplastic anaemia, unspecified"	"D61.9"	18	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Anaemia, unspecified"	"D64.9"	36	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Disseminated intravascular coagulation [defibrination syndrome]"	"D65"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Coagulation defect, unspecified"	"D68.9"	27	4858979	0.6
	"Alabama"	"01"	"2015"	"2015"	"Thrombocytopenia, unspecified"	"D69.6"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Sarcoidosis, unspecified"	"D86.9"	19	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Hypothyroidism, unspecified"	"E03.9"	23	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Insulin-dependent diabetes mellitus, with renal complications"	"E10.2"	12	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Insulin-dependent diabetes mellitus, without complications"	"E10.9"	21	4858979	0.4
	"Alabama"	"01"	"2015"	"2015"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	85	4858979	1.7
	"Alabama"	"01"	"2015"	"2015"	"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications"	"E11.5"	17	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Non-insulin-dependent diabetes mellitus, with multiple complications"	"E11.7"	15	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	129	4858979	2.7
	"Alabama"	"01"	"2015"	"2015"	"Unspecified diabetes mellitus, with coma"	"E14.0"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	47	4858979	1.0
	"Alabama"	"01"	"2015"	"2015"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	204	4858979	4.2
	"Alabama"	"01"	"2015"	"2015"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	36	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Unspecified diabetes mellitus, with multiple complications"	"E14.7"	24	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Unspecified diabetes mellitus, without complications"	"E14.9"	640	4858979	13.2
	"Alabama"	"01"	"2015"	"2015"	"Hypoglycaemia, unspecified"	"E16.2"	10	4858979	Unreliable
	"Alabama"	"01"	"2015"	"2015"	"Unspecified severe protein-energy malnutrition"	"E43"	49	4858979	1.0
	"Alabama"	"01"	"2015"	"2015"	"Unspecified protein-energy malnutrition"	"E46"	83	4858979	1.7
	"Alabama"	"01"	"2015"	"2015"	"Other obesity"	"E66.8"	63	4858979	1.3
	"Alabama"	"01"	"2015"	"2015"	"Obesity, unspecified"	"E66.9"	34	4858979	0.7
	"Alabama"	"01"	"2015"	"2015"	"Pure hypercholesterolaemia"	"E78.0"	26	4858979	0.5
	"Alabama"	"01"	"2015"	"2015"	"Hyperlipidaemia, unspecified"	"E78.5"	87	4858979	1.8
